buyNo,buyName,nationName,phone,regDateStr,detailLink,country_iso
445,MORPHOS.FR,프랑스,33 9 7017 5490,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=445,FR
444,Bailtech,프랑스,33 4 9472 2114,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=444,FR
443,Adessia technologies,프랑스,33 4 9238 8290,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=443,FR
442,ACCOR,프랑스,33 1 5608 3600,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=442,FR
441,Orcanthus,프랑스,33 3 8840 2501,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=441,FR
440,Synel France,프랑스,33 1 6974 7580,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=440,FR
439,Transplanet Satellite,프랑스,33 5 3425 6770,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=439,FR
438,CDVI Digit,프랑스,33 1 4171 0685,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=438,FR
437,Goodindustry,네덜란드,31 70 891 8463,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=437,NL
436,Mactwin Security,네덜란드,31 26 479 2233,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=436,NL
435,Avensus Nederland B.V.,네덜란드,31 36 539 3100 ,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=435,NL
434,Cyso,네덜란드,"31 72 751 3400, 31 72 751 3405",2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=434,NL
433,LaSmo Security Solutions ,네덜란드,31 40 255 8080,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=433,NL
432,Tenictsolutions,네덜란드,31 35 543 5857,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=432,NL
431,Comsec Consulting BV,네덜란드,31 10 288 1010,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=431,NL
430,"Lantech, Netherlands",네덜란드,31 88 463 7744,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=430,NL
429,Keyprocessor BV,네덜란드,31 20 462 0700,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=429,NL
428,QSight IT,네덜란드,31 15 888 0444,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=428,NL
427,ACUTEC Limited,영국,44 1675469020,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=427,GB
426,Metadigm,영국,44 1763268222,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=426,GB
425,Connect Home Tech,영국,"44 2085424313, 44 7966683337",2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=425,GB
424,Vanti,영국,44 1212857222,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=424,GB
423,enModus Limited,영국,44 1291625567,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=423,GB
422,Catch IT Services Ltd,영국,44 1227206989,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=422,GB
421,EC Cables UK Limited,영국,44 1948660950,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=421,GB
420,Central Cables Limited,영국,44 1543422477,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=420,GB
419,Genmar UK,영국,44 3304451234,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=419,GB
418,AVR International Ltd.,영국,44 1189344300,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=418,GB
417,Inner Media Ltd,영국,44 1707875721,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=417,GB
416,E-ngage IT,영국,"44 2081231300, 44 7843301688",2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=416,GB
415,Click Tap Media Limited,영국,"44 8455083901, 44 8453228306",2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=415,GB
414,Stephen Donovan,영국,"44 1515212202, 44 2030316467",2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=414,GB
413,AVR International Ltd,영국,44 1189344300,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=413,GB
412,Device Authority,영국,44 2037135444,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=412,GB
411,Ivy Limited,영국,44 1908552900,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=411,GB
410,Internal Systems Ltd,영국,44 1582714080,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=410,GB
409,Quadsys Ltd,영국,44 1865845700,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=409,GB
408,Reliance High-Tech Ltd,영국,44 8451210802,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=408,GB
407,MEKTEL Networks,캐나다,1 855 563 5835,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=407,CA
406,SHI Canada,캐나다,1 888 235 3871,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=406,CA
405,Cygnos I.T. Security,캐나다,1 613 820 4547,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=405,CA
404,Safety And Security Solutions,캐나다,-,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=404,CA
403,WPSL Security Solutions,캐나다,1 416 222 7144,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=403,CA
402,"Covert Security Solutions, Inc.",캐나다,1 604 638 2676,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=402,CA
401,rSolutions,캐나다,1 306 205 1121,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=401,CA
400,Guardian Security & Technology,캐나다,1 403 320 0770,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=400,CA
399,NCI Secured Intelligence,캐나다,1 905 607 9777,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=399,CA
398,DSolution ,캐나다,1 514 789 5888,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=398,CA
397,Whatlink Software Limited,홍콩,852 23981060,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=397,HK
396,CommVerge Solutions,홍콩,852 2684 9918,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=396,HK
395,Macrostar System Limited,홍콩,852 2345 3601,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=395,HK
394,Rainbow Tech Information (HK) Limited,홍콩,852 3610 5498,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=394,HK
393,eWalker Consulting (HK) Limited,홍콩,-,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=393,HK
392,i-System Technology Limited,홍콩,852 3579 4258,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=392,HK
389,One Solution Limited,홍콩,852 3189 9000,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=389,HK
388,Winco (pacific) Limited,홍콩,852 2857 7227,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=388,HK
387,eFaith Company Limited,홍콩,852 2157 0755,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=387,HK
386,Edvance Technology (HK) Ltd.,홍콩,852 3184 9400,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=386,HK
385,Automated Systems Holdings Limited,홍콩,852 2601 6998,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=385,HK
384,DYXnet,홍콩,852 2187 7697,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=384,HK
383,iBase Technologies Limited,홍콩,852 2805 9998,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=383,HK
382,Eset,홍콩,852 2893 8860 ,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=382,HK
381,Global Technology Integrator Limited ,홍콩,852 2881 4800,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=381,HK
380,Rackspace Asia Ltd,홍콩,852 3752 6464,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=380,HK
379,PCCW Solutions,홍콩,852 2296 8818,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=379,HK
378,SYSTEX INFORMATION (H.K.) LTD,홍콩,852 3610 5400,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=378,HK
377,Enfucell Oy,핀란드,358 451206030,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=377,FI
376,Creowave Oy,핀란드,358 108326300,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=376,FI
375,Elisa,핀란드,358 01026000,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=375,FI
374,M-Files,핀란드,358 331387599,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=374,FI
373,RSMART,핀란드,358 449044876,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=373,FI
372,Tieto Corporation,핀란드,358 2072010,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=372,FI
371,Jubic Oy,핀란드,358 400723035,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=371,FI
370,Devatus,핀란드,358 400795405,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=370,FI
369,Eatech,핀란드,358 505501547,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=369,FI
367,Avenla Oy,핀란드,358 207545430,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=367,FI
366,Solinor Oy,핀란드,358 102792940,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=366,FI
362,"Myanmar High Society Co.,Ltd.",미얀마,95 95231938,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=362,MM
361,StoneLand It Dev,미얀마,95 943106658,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=361,MM
360,"Naltha Co., Ltd.",미얀마,95 95194860,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=360,MM
359,SLA Company Limited,베트남,84 909068657,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=359,VN
358,Sunshine Technology Services JSC,베트남,84 838378133,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=358,VN
357,SVTECH,베트남,84 839487620,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=357,VN
356,Viet Nam mPoS Technology JSC,베트남,84 901757998,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=356,VN
355,Fintek,베트남,84 854145885,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=355,VN
353,"Minh Thong Card Solutions Co.,Ltd.",베트남,84 935028338,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=353,VN
352,ICSC,베트남,84 837150781,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=352,VN
350,Seatech,베트남,84 435683369,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=350,VN
349,KOMTEK,베트남,84 854145885,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=349,VN
348,NEXTTECH GROUP OF TECHNOPRENEURS,베트남,84 473066696,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=348,VN
347,M-Pay,베트남,84 439747655,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=347,VN
340,Massvn Vietnam Limited Company,베트남,84 835218364,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=340,VN
339,"Baccuc Co., Ltd",베트남,84 466825558,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=339,VN
338,Fifth Media Corporation,베트남,84 437264253,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=338,VN
337,Grupodot,콜롬비아,57 1 7048161,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=337,CO
336,Aplyca Tecnologia SAS,콜롬비아,57 1 6180556,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=336,CO
335,360Digital Co SAS,콜롬비아,57 1 4674525,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=335,CO
334,Alsus IT Group,콜롬비아,57 6 8875937,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=334,CO
333,Caribe host,콜롬비아,57 5 6933388,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=333,CO
332,ITCS2,콜롬비아,57 1 7026410,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=332,CO
329,deltaIT,콜롬비아,57 1 6750370,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=329,CO
328,IPSEC colombia,콜롬비아,57 4 3224404,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=328,CO
327,"Trendsec Solution Co., Ltd. ",캄보디아,855 23 67 22 495,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=327,KH
324,MDP (Cambodia),캄보디아,855 23 726 818,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=324,KH
323,"First Cambodia Co., Ltd",캄보디아,855 23 961 222,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=323,KH
322,Electrodata ,페루,511 476 0808,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=322,PE
321,Top Sale,페루,511 203 1700,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=321,PE
320,SEGO Seguridad Optima S.A,페루,511 319 2650,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=320,PE
319,Intcomex Peru,페루,511 716 5005,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=319,PE
318,DIGICORP PERU (Digital Corporacion Peruana SAC),페루,511 719 5090,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=318,PE
317,"Integrated Computer Systems, Inc. ",필리핀,63 2 744 3000,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=317,PH
316,"Right Computer Systems, Inc",필리핀,63 2 813 7501,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=316,PH
315,"NetPlay, Inc.",필리핀,63 2 230 8755,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=315,PH
314,"Northgate Technologies, Inc",필리핀,63 2 844 6477,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=314,PH
313,SCS Co,필리핀,63 2 225 7628,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=313,PH
312,Aboveinfranet,필리핀,63 2 791 7944,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=312,PH
311,AMTI,필리핀,63 2 988 9788,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=311,PH
310,"HMR Solutions, Inc.",필리핀,63 2 634 0526,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=310,PH
309,iTraverse Solutions INC. ,필리핀,63 2 362 3714,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=309,PH
308,"Next Innovation, Inc",필리핀,63 2 687 4913,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=308,PH
307,PHITELCO ,필리핀,63 2 655 6826,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=307,PH
306,Valueline ,필리핀,63 2 332 8540 ,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=306,PH
305,"SeQure Technologies, Inc.",필리핀,63 2 887 7868,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=305,PH
303,USTDi,필리핀,63 2 696 9999,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=303,PH
302,Precious Island Corp (EXPOSE Security & Electronics),필리핀,63 2 734 8406,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=302,PH
301,Nanotec Corporation,필리핀,63 2 872 6709,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=301,PH
300,MEC Networks Corporation,필리핀,63 2 422 6888,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=300,PH
299,Breta Consulting Corporation,필리핀,63 2 230 9366,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=299,PH
298,AMI Equipment Services and Solutions Inc.,필리핀,63 2 227 3103,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=298,PH
297,Alascom,이탈리아,"39 800618428, 39 0289208214",2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=297,
296,Kirey Srl,이탈리아,39 0278625200,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=296,
295,Energent S.P.A.,이탈리아,39 065107931,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=295,
294,Nova Systems Services Srl,이탈리아,39 0458788211,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=294,
293,VCUBE S.R.L.,이탈리아,39 5221492239,2016.12.14,https://www.globalict.kr//business/buyer/buyer_view.do?menuCode=030500&buyNo=293,
